name N S Var Evar ESimp EQ O ENee EPielou EHeip BP SimpDom Nmax McN skew logmodskew chao1 ace jknife1 jknife2 margalef menhinick preston_a preston_S
659.NZFACE.R6.control 63326 2092 80950.67473273879 0.31155374381299394 0.0112 0.1455664120111051 0.259324084562 -0.0020539732522197136 0.6462443578482922 0.06643933855202522 0.143369232227 0.957312470552 9079 24.4607270316 313.089655481 1.4156208859705093 2171.86213069 2247.56475572 2380 2151 189.12719827685754 8.313246380084673 0.32196650228769386 485.85864628291216
894.YY1185.lane5.NoIndex.L005 22605 1113 7890.730269153949 0.3531942111839068 0.0497 0.14918458730541184 0.393562715116 -0.0037636379508527874 0.7693352518604024 0.19755996555138014 0.0946693209467 0.981929840449 2140 13.7624419376 256.061338484 1.213721639305679 1153.66846576 1174.73920843 1236 1175 110.91244396428942 7.402747028637858 0.39012662086337846 478.6082855763611
550.L4S75.s.4.sequence 32045 940 37776.058907166975 0.3047458576912724 0.0299 0.14315584328174213 0.273681624577 -0.004650882923314155 0.674118213947403 0.10647603124941109 0.116742081448 0.964393040184 3741 22.9957871743 278.023284715 1.204149949563607 954.967218987 972.663769441 1017 899 90.50692747382779 5.251068886426095 0.3585647326950363 457.6654952841628
550.L6S320.s.6.sequence 25314 68 815781.7796312555 0.11173057405424947 0.1471 0.07829080366638086 0.26859352416 -0.11897707943655284 0.630161751481024 0.19823291478081526 0.175476021174 0.899998395128 4442 32.9936003792 242.009306289 0.6121646043568987 69.3333860072 71.0602342899 73 71 6.6080731898374205 0.427394102175851 0.33251104345150523 308.5013803607848
2192.H03a.Kitchen.Floor.1298.lane5.NoIndex.L005 71408 1927 125402.6681383477 0.34729178273541517 0.0108 0.15825792086712132 0.214395861213 -0.0020443515065781694 0.5871797218918764 0.04355247355000668 0.167992381806 0.952114773978 11996 23.476361192 309.67751177 1.3934920957918722 1966.22006143 2028.49977049 2128 1817 172.33102480114286 7.211212273657409 0.30771081576946496 444.64420031122745
1197.SE.20101008.GY.LBNL11.BC.186 38194 3159 1611.6403125382787 0.4210034470259746 0.0832 0.17088618533795386 0.426580263506 -0.0011508368595648628 0.8360771751272242 0.2666650104945586 0.0236162748076 0.996194532572 902 4.19437608001 107.489373889 1.0808977009887648 3239.49102446 3333.44183002 3516 3084 299.32418756879974 16.164119557277065 0.5041141220463898 1603.8641002933216
1288.NSBE11June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence 17194 125 248430.49122580647 0.16480494101249576 0.0713 0.09852360919872072 0.25418076073 -0.051279413882653176 0.5883622490981253 0.1300759783504519 0.257589856927 0.887798795669 4429 38.2807956264 326.822505851 0.8607367156590553 126.435980952 128.817214113 133 122 12.714928740145979 0.9532823492588113 0.3130868873249858 206.25541369012493
2229.S2.T21.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006 56797 365 414898.7609212705 0.1605761830808532 0.0553 0.09789101418658108 0.226392431975 -0.01767675593021876 0.6261585842948192 0.1077369761377872 0.119249256123 0.95044444397 6773 22.1402538866 213.916871655 0.9036471924565838 371.105370652 378.862505777 394 357 33.250393738718294 1.5315464251937978 0.33867891010553014 543.9436198907856
1774.59Nasal24.10.09 9348 215 115349.58717670078 0.3014400109145595 0.0162 0.14896526512579056 0.20363962942 -0.019513153271440747 0.4482994010846283 0.0472330345466641 0.520860077022 0.7128657763 4869 59.8309798887 531.156259065 1.1616870969781043 218.882768299 224.861911301 237 200 23.40609498230655 2.2237149101698255 0.27864147955812424 117.05770716335698
1642.MS00262 91414 7062 1077.0409631390748 0.3922906462215796 0.1346 0.15975473121687633 0.446550404226 -0.0005523904859914877 0.875471058875098 0.33156841123779984 0.00787625527818 0.998948330808 720 1.34333909467 50.9970827088 0.9549385510911269 7264.42851827 7451.18962133 7853 7101 618.1305137205369 23.357231051938385 0.5703311544398334 4723.934721681697
2192.H07b.Kitchen.Light.Switch.4059.lane2.NoIndex.L002 68836 126 21387973.274412684 0.14916731193297128 0.0139 0.102954624485877 0.112361840934 -0.04864680492377803 0.2430244727346318 0.01791381961084155 0.749593236097 0.427843599467 51599 83.0669998257 559.79570269 1.0724612779185096 126.688534593 128.675039872 133 110 11.221347491439905 0.4802448675200596 0.22973727572869418 195.7770396465924
894.OR419.lane3.NoIndex.L003 16136 252 32310.899386580662 0.1988163921136562 0.113 0.10907852550177677 0.289125764336 -0.022933009088946344 0.7085859660874927 0.1964285262846969 0.0888696083292 0.964883686361 1434 16.3547347546 176.364031507 0.7573620178377825 256.7193936 261.446642124 273 250 25.906179370773582 1.9838215250701563 0.41086835214395256 446.8396039898778
945.P5.F3.lane2.NoIndex.L002 32002 517 101439.75730586419 0.2351386826555698 0.0365 0.12095349865117067 0.260070121343 -0.010057754633318016 0.6395770649707728 0.10346104592140005 0.157708893194 0.946956025235 5047 27.5201549903 286.184667332 1.0930301591688838 524.361486577 534.813150656 555 498 49.74187399283934 2.890027548968675 0.33403251955385155 361.3550314008897
2080.S30D60 16363 369 63357.55785318721 0.27303778509172416 0.0302 0.1272304351285306 0.339950980027 -0.013379077050574851 0.6693367495352353 0.13930514532973168 0.281244270611 0.910209578628 4602 34.2235531382 483.037611077 1.240097931043721 373.819342146 378.717888019 392 363 37.927282396374885 2.884661783482535 0.3076644922734982 191.49981614227605
1883.2009.317.Crump.Artic.LTREB.main.lane3.NoIndex 50446 783 158666.009625906 0.31391930181699346 0.0255 0.14403071118395305 0.260419839198 -0.005548346187377414 0.6257093871485612 0.0814101144893292 0.11360662887 0.949965837694 5731 22.6519446537 241.09808333 1.104559950458828 786.100732607 789.248325588 805 753 72.2157765840951 3.486168659495942 0.34600273802588727 543.8190211869543
990.KA2F.C.05 58589 3127 4611.114160795057 0.33510390875453633 0.0708 0.14419491964727837 0.403724916673 -0.0013876669942122883 0.8257651795365609 0.24581088275020205 0.035365000256 0.99548104221 2072 6.06086466743 153.329430876 1.2255690221385402 3232.21076292 3317.20173711 3490 3229 284.74348130904156 12.918730501652485 0.439373905101044 1411.4528807747593
1883.2009.28.Crump.Artic.LTREB.main.lane2.NoIndex 3347 569 112.53012450803239 0.5829832882775559 0.2355 0.2230832094477153 0.558652582409 -0.004808363337701974 0.8889829581968866 0.49357500808629157 0.0376456528234 0.992536873096 126 6.5132954885 123.174964083 0.8335746495917208 575.48664393 594.121143319 622 463 69.98676916334442 9.83522750270056 0.6481860326872235 454.5757310124332
550.L5S109.s.5.sequence 6972 78 123403.43456543457 0.20792348538023742 0.0615 0.11013234433032737 0.298027273931 -0.07336816978538835 0.5488395345036949 0.12890749805408358 0.406626506024 0.79169908879 2835 57.4153757889 441.328464031 0.8853812430168845 78.6316695483 79.7782857143 82 77 8.700901793353806 0.9341484842923421 0.3023473430133935 118.4763636591745
1717.KBC6.experimental.plot 11392 1227 954.836649821645 0.4864910170168727 0.0829 0.1911539603587309 0.462744412928 -0.002632199250943443 0.8295496452545221 0.29693959850301876 0.0593398876404 0.990164732816 676 9.35744382022 197.63269726 1.1396520566266624 1250.73347021 1283.14449289 1355 1141 131.25401516665542 11.495942279974024 0.47359426793559295 531.2837628918802
2192.H05b.Bathroom.Door.Knob.2670.lane5.NoIndex.L005 53287 398 2480998.8410883127 0.35314369431269443 0.0072 0.16843934453274445 0.0977490998068 -0.009273644249779025 0.3050444439434333 0.013123003781297316 0.555388743971 0.650611217989 29595 71.6947848443 492.011227319 1.255793897526185 401.838455872 403.616170627 418 389 36.47741154705488 1.7241396394143438 0.2443125858372056 195.13714441684803
1632.E6D09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences 59368 32 75288132.70967741 0.09310163313076114 0.0451 0.07553963730902691 0.142576809055 -0.26212612019247705 0.20979242983019614 0.034485189630200475 0.826590082199 0.306558834174 49073 91.9923190945 562.527495687 0.7976685910836766 32.0 32.303540825 33 30 2.8203584581151997 0.13133297102811958 0.22851920261763875 184.66820711049155
1774.30Fecal23.10.09 20789 206 237553.7834004262 0.21014652750950646 0.0413 0.11276721676327983 0.254570541647 -0.027117788320587408 0.5658748330939086 0.09457208371709057 0.234258502092 0.882465170312 4870 43.5230169801 325.973242315 0.9565118076511423 206.36146317 208.333301741 212 177 20.619221825909 1.428730844647332 0.3152616367637638 233.97460834896975
2192.H06b.Hand.3277.lane6.NoIndex.L006 46813 1165 288391.7320074333 0.38906797810314453 0.0056 0.16665429616222094 0.2056202612 -0.0032037261001106416 0.4789190069387064 0.024408772370984856 0.319035310704 0.845961358231 14935 52.9233332621 400.550449835 1.3941232486804098 1195.35076824 1214.08067894 1278 1183 108.23963810644318 5.384466614360906 0.2750719804107956 244.74912040249032
945.P7.B8.lane2.NoIndex.L002 25444 637 62130.49680104262 0.2701567521802689 0.0251 0.13042452812954308 0.305357571662 -0.007555185803929367 0.6821583385396519 0.12707772923941127 0.235065241314 0.937393423996 5981 25.9393177173 480.68492534 1.351392543300397 644.886772848 652.668282065 680 609 62.695706979485664 3.9934360937189415 0.30959155900683055 248.7868965395333
894.YY1825.lane2.NoIndex.L002 43190 815 47503.32060113655 0.2489309320953259 0.0559 0.12024730484583201 0.346288549525 -0.006418579602984835 0.7374489454402661 0.17103993193448366 0.0888400092614 0.978043833627 3837 14.4848344524 213.085197116 1.0719515395479666 831.857533168 841.446122468 874 832 76.26461345430214 3.921624496240233 0.37101586834758066 627.5661077952576
1526.Stillton8R3 82102 1565 46807.70902249495 0.2505926616940237 0.0556 0.12005365431247861 0.363727975557 -0.003348104987625224 0.771078834574509 0.18513491958258452 0.0544566514823 0.988500601365 4471 10.0143723661 174.626552355 1.1258905035136118 1610.23419581 1623.11818931 1686 1647 138.214830697457 5.4618211338054055 0.3877684800098658 1149.923079422212
1883.2004.147.Crump.Artic.LTREB.main.lane1.NoIndex 39611 385 121031.49211309524 0.18169079669090227 0.0806 0.10310939328666113 0.272489964909 -0.015896453064861316 0.6903026531059459 0.15603819874110955 0.0885612582363 0.967781714537 3508 15.2760596804 177.184233529 0.842168479480187 389.048102196 395.200432991 408 369 36.27137059601527 1.9344291423148703 0.37439997897212773 610.8357090653567
1883.2008.275.Crump.Artic.LTREB.main.lane2.NoIndex 39529 2364 8200.51260854559 0.37799964891067805 0.033 0.16163749921984572 0.367110971966 -0.0016301039244271409 0.782861209200294 0.18477383924519047 0.0953477193959 0.987175521017 3769 11.6597940752 358.275472985 1.5096011414906814 2396.84143352 2457.32784261 2568 2142 223.24486659992453 11.890210912150788 0.36825080549404926 575.9899552899547
804.LS11.72a 63092 114 10447879.257258192 0.1945869279964597 0.0287 0.11662189309621707 0.107044182764 -0.0473476818621481 0.3326202955779823 0.03391557834497772 0.38757687187 0.69463704911 24453 75.1870284664 373.481484244 0.8883454262284691 114.315794479 115.000897737 117 111 10.22407068092078 0.45385560580842277 0.25864279686542535 239.53395504604512
776.SC.C.T1B 72521 312 2150864.8001380987 0.15872269076419077 0.0246 0.10128163770466636 0.163584270374 -0.019976019130775253 0.4943125117807159 0.0517552869000114 0.278526219991 0.869606931823 20199 46.5616855807 354.55464972 1.0733350974674414 315.230813781 322.426482107 334 285 27.78862056673702 1.1585711293134686 0.2746684992065496 305.654671895435
2229.W2.N1.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005 32310 340 165219.9578344612 0.18952796966311558 0.052 0.10539467185363738 0.262623117957 -0.01760310447694076 0.6419563900025996 0.12147277511118208 0.164562055091 0.943406530342 5317 25.8526771897 270.77818271 0.9869185477857676 347.699353341 354.139021333 370 344 32.64910800321396 1.891517823896521 0.3303900490710031 350.6907967934541
1883.2011.108.Crump.Artic.LTREB.main.lane3.NoIndex 55578 640 159497.76172730833 0.1929545763634134 0.0452 0.1103379803469483 0.243161918835 -0.008924743524976651 0.6633062746254411 0.11216004974832151 0.122764403181 0.96544238684 6823 18.2698189931 239.307327179 1.065801373034229 642.581648825 653.057900006 670 532 58.48679708322793 2.714741717304422 0.33711471743380755 527.608975162418
1883.2007.262.Crump.Artic.LTREB.main.lane2.NoIndex 40841 1488 23377.01668176165 0.3185841996977625 0.0312 0.14676677519394388 0.292892407561 -0.002863244687288757 0.709364682524866 0.11906261091749001 0.0985039543596 0.978487496033 4023 15.5162704145 247.117293622 1.2519312462518912 1513.81759043 1553.3762038 1627 1395 140.0525695288888 7.36299910258233 0.36439504557664953 567.6183862497471
638.ELB18.111810.2 218888 1307 2019190.6675645688 0.25761142055069486 0.0137 0.125563152818583 0.244954367247 -0.0038287684210376134 0.6035672110500422 0.05743639430841797 0.150885384306 0.94419512024 33027 29.4100179087 301.480223839 1.3014632190360675 1314.48939592 1318.56051882 1340 1303 106.21067782357842 2.7936025023210407 0.2896492236707315 690.756301196409
894.MR245.lane3.NoIndex.L003 13713 473 11766.834674096106 0.3099828700294519 0.0668 0.14177376138112485 0.317622095606 -0.009335968060738832 0.7074661707932367 0.1632418533473636 0.0887479034493 0.968350853932 1217 15.1024575221 187.737407632 0.9065911678807372 480.447779299 490.594321394 512 452 49.548085938036394 4.0391957686551985 0.4186742951525615 422.53985163935084
755.SSFA.L1.D40.18.10.11.lane1.NoIndex.L001 25116 1754 3413.8363996953267 0.4071741701235233 0.0567 0.16640143700058463 0.418078587418 -0.0021312884309857855 0.8115888786125429 0.24435641241317058 0.0686016881669 0.989942988787 1723 10.8974358974 247.849210643 1.300443879090883 1773.66035725 1811.65327902 1887 1574 173.02881730335528 11.067622863113014 0.4161527593205328 634.6632196381473
1632.E4E02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences 116472 31 112100074.07311825 0.07589529078731272 0.1151 0.06396201027442094 0.266870730664 -0.31998641948109496 0.49305562732459396 0.1478853709225875 0.46460093413 0.71983761928 54113 67.0719142798 430.309982302 0.6886814230924312 31.0 31.0 31 29 2.5717064230535684 0.09083452036521526 0.2509393830905945 214.37115941183478
2229.W1.T22.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006 56914 433 745879.5989543237 0.18305306956919964 0.0227 0.10337588174399337 0.239036028671 -0.014097177594367731 0.5934079327812449 0.08260892000934321 0.294971360298 0.898215460503 16788 35.0247742208 463.797650494 1.2536444841163052 438.142947506 446.541742492 461 416 39.45458912836579 1.8150071556761143 0.27595499135795587 273.15674505977825
1692.Biofilm.B.E2.2.C.2012 99549 1071 223684.41240870178 0.20374825457395696 0.0372 0.1124654672430706 0.228196645864 -0.005230224383609994 0.6581379429602108 0.09124519312464498 0.0718841977318 0.974914704976 7156 13.6475504525 173.083049961 1.0351550133655403 1086.05278279 1104.73646233 1149 1028 92.97552314437054 3.3944625370415205 0.3595621062099475 987.1573771526955
1883.2004.027.Crump.Artic.LTREB.main.lane1.NoIndex 36480 1122 39856.000267141164 0.31869586970829533 0.0259 0.155211396678961 0.235319917441 -0.0035829215275426153 0.642990621067382 0.08067431942044404 0.111842105263 0.965535771824 4080 20.3179824561 236.142987731 1.1711978134143266 1129.59823541 1158.9884357 1201 875 106.71597172588457 5.874426063791029 0.3577413375200072 494.3354413174613
807.W.S.12.b 40083 2434 3820.5696672465465 0.37325048304634234 0.0663 0.15683271986446268 0.406084675039 -0.0016338440562938565 0.8195785921519819 0.24461587017306027 0.0526657186338 0.993803535134 2111 6.99548436993 208.213766892 1.301005237791861 2460.16586328 2518.38260676 2616 2169 229.55629079185653 12.157393240879896 0.4200108357344114 914.8039523317597
1642.MS00458 66716 6095 779.9339089296401 0.42278909772830486 0.1332 0.16855181551812126 0.464026039927 -0.0006051400649317995 0.8799822437271974 0.3512403145023392 0.0131302835901 0.998768105678 876 1.95005695785 71.776138641 1.0731538638758067 6250.96317409 6442.06791999 6781 5961 548.6037300694785 23.597104181211584 0.5334079956732662 2972.477797559447
958.O.10 56927 216 1127763.225301464 0.16398464193634188 0.0583 0.09651507119523628 0.262848570196 -0.03030302383303607 0.6214038945058435 0.12662932828416387 0.200256468811 0.920550010334 11400 31.9479333181 295.336423611 0.929859371038315 217.27274963 218.362425161 223 214 19.635554923486072 0.9053043400669823 0.30106484240838216 360.815395856031
1716.McG.PAPrS24 10513 1358 436.24633575102325 0.52113467325235 0.1209 0.20086744801168777 0.504090734426 -0.0022558718345117973 0.8596036493369066 0.3627361406303568 0.0314848283078 0.993907404157 331 6.20184533435 139.979600636 1.0306156879637747 1385.12681155 1426.6320433 1507 1250 146.5384550266588 13.244526534238283 0.5622961206310946 801.5882437289897
755.SSFA.L2.D30.24.08.11.lane1.NoIndex.L001 37881 2404 4168.038125353569 0.3841179862218871 0.0562 0.15884910988797596 0.411655769286 -0.0016323547178961372 0.8116959330728178 0.23054396636267727 0.0515297906602 0.992604232974 1952 8.0224914865 194.675021745 1.2642418709259782 2452.99664227 2512.34178042 2634 2327 227.94093003166498 12.351614985752391 0.4246285816906098 911.2288090085893
